Username,Team,Age_Range,Gender,Grade,Travel_Time,Special_Feature
15010,Fidelius Charm,40-49,Male,D,30-59,
11411,Duro,50-59,Female,D,30-59,
19311,Mobilicorpus,40-49,Female,D,120-149,
13845,Aparecium,50-59,Female,D,90-119,
27781,Mobilicorpus,20-29,Male,D,120-149,
27778,Nox,50-59,Female,D,30-59,
20349,Mobilicorpus,20-29,Female,D,60-89,
26703,Deprimo,50-59,Male,D,180+,
17455,Impedimenta,50-59,Male,D,30-59,
14944,Duro,30-39,Male,D,30-59,
18918,Impedimenta,20-29,Female,D,30-59,
12392,Meteolojinx Recanto,40-49,Male,D,30-59,
20739,Confringo,50-59,Female,D,60-89,
15485,Mobilicorpus,20-29,Male,D,0-29,
14811,Aparecium,40-49,Female,D,180+,
21451,Mobilicorpus,20-29,Male,D,60-89,
20727,Duro,30-39,Female,D,30-59,
27592,Wingardium Leviosa,30-39,Female,D,120-149,
19734,Protego Totalum,60>,Female,D,180+,
19142,Sonorus,30-39,Female,D,60-89,
27802,Mobilicorpus,30-39,Male,D,30-59,
25136,Mobilicorpus,40-49,Female,D,90-119,
25057,Mobilicorpus,20-29,Female,D,0-29,
25070,Mobilicorpus,20-29,Female,D,0-29,
25477,Locomotor Mortis,20-29,Female,D,90-119,
25293,Fidelius Charm,40-49,Female,D,180+,
25454,Locomotor Mortis,30-39,Female,D,120-149,
25493,Mobilicorpus,20-29,Male,D,30-59,
25329,Mobilicorpus,20-29,Male,D,0-29,
25327,Confringo,40-49,Male,D,30-59,
25306,Locomotor Mortis,20-29,Male,D,60-89,
25308,Mobilicorpus,30-39,Male,D,60-89,
25336,Mobilicorpus,60>,Male,D,0-29,
28582,Mobilicorpus,30-39,Female,D,90-119,
28588,Locomotor Mortis,30-39,Female,D,180+,
28583,Mobilicorpus,30-39,Male,D,60-89,
28600,Mobilicorpus,20-29,Male,D,180+,
25518,Fidelius Charm,50-59,Male,D,30-59,
28579,Mobilicorpus,20-29,Male,D,60-89,
25542,Mobilicorpus,30-39,Female,D,60-89,
25538,Fidelius Charm,30-39,Female,D,60-89,
28803,Fidelius Charm,20-29,Female,D,0-29,
28611,Fidelius Charm,40-49,Male,D,90-119,
24212,Deprimo,30-39,Female,D,0-29,
28821,Deprimo,40-49,Male,D,0-29,
24295,Deprimo,30-39,Female,D,30-59,
23331,Deprimo,60>,Male,D,0-29,
22871,Deprimo,50-59,Male,D,120-149,
19319,Oppugno,50-59,Male,D,0-29,
18209,Scourgify,40-49,NULL,D,60-89,
18523,Deprimo,40-49,Female,D,30-59,
26356,Sonorus,30-39,Male,D,60-89,
15601,Sonorus,40-49,Male,D,180+,
27336,Sonorus,20-29,Male,D,150-179,
28363,Scourgify,50-59,Male,D,90-119,
10988,Relashio,50-59,Female,D,30-59,Near Window
12127,Relashio,50-59,Male,D,60-89,
27682,Relashio,50-59,Female,D,180+,
25538,Mobilicorpus,30-39,Female,D,60-89,
23497,Deprimo,50-59,Male,D,180+,
23192,Deprimo,50-59,Female,D,30-59,
13690,Deprimo,40-49,Female,D,30-59,
21866,Deprimo,40-49,Male,D,90-119,
25518,Sonorus,50-59,Male,D,60-89,
14210,Mobilicorpus,50-59,Male,D,150-179,
20954,Reparo,20-29,Female,D,120-149,
15795,Mobilicorpus,30-39,Female,D,120-149,
20918,Scourgify,50-59,Female,D,0-29,
12681,Relashio,50-59,Male,D,150-179,
14328,Relashio,20-29,Male,D,0-29,
24685,Scourgify,50-59,Female,D,90-119,
15285,Deprimo,20-29,Male,D,60-89,
22697,Deprimo,50-59,Female,D,90-119,
19323,Deprimo,40-49,Female,D,30-59,
11214,Deprimo,40-49,Female,D,30-59,
18918,Deprimo,20-29,Female,D,30-59,
25840,Deprimo,50-59,Male,D,60-89,
13961,Confringo,60>,Female,D,60-89,
22679,Defodio,50-59,Male,D,0-29,
15086,Deprimo,30-39,Female,D,0-29,
26996,Scourgify,30-39,Female,D,150-179,
11776,Relashio,50-59,Female,D,90-119,
28611,Locomotor Mortis,40-49,Male,D,0-29,
11121,Relashio,50-59,Female,D,60-89,
15270,Deprimo,40-49,Male,D,30-59,
24263,Oppugno,20-29,Male,D,0-29,
24292,Deprimo,20-29,Male,D,30-59,
17455,Deprimo,50-59,Male,D,0-29,
12360,Deprimo,40-49,Female,D,0-29,
13491,Deprimo,40-49,Male,D,120-149,
24648,Scourgify,50-59,Male,D,30-59,
24686,Scourgify,50-59,Male,D,30-59,
14720,Deprimo,30-39,Male,D,0-29,
22745,Deprimo,40-49,Male,D,30-59,
19159,Mobilicorpus,30-39,Female,D,120-149,
10555,Expulso,50-59,Male,D,0-29,
22421,Sonorus,20-29,Male,D,30-59,
14339,Relashio,40-49,Male,D,60-89,
22804,Relashio,20-29,Male,D,60-89,
15314,Deprimo,20-29,Male,D,0-29,
50155,Confringo,30-39,Female,D,90-119,
21606,Deprimo,40-49,Male,D,90-119,
16983,Scourgify,20-29,Male,D,30-59,
50069,Deprimo,30-39,Female,D,120-149,
16181,Deprimo,40-49,Female,D,60-89,
28709,Confringo,20-29,Male,D,90-119,
16707,Impedimenta,30-39,Female,D,30-59,
28710,Locomotor Mortis,30-39,Female,D,60-89,
27847,Mobilicorpus,20-29,Male,D,30-59,
24322,Deprimo,20-29,Male,D,120-149,
19734,Scourgify,60>,Female,D,180+,
15726,Deprimo,60>,Male,D,0-29,
21522,Scourgify,40-49,Female,D,180+,
24326,Deprimo,50-59,Male,D,30-59,
11017,Reducto,50-59,Female,D,60-89,
13000,Relashio,50-59,Female,D,150-179,
19867,Deprimo,40-49,Female,D,180+,
19427,Wingardium Leviosa,60>,Male,D,120-149,
19438,Deprimo,50-59,Female,D,90-119,
26457,Deprimo,50-59,Female,D,60-89,
18843,Deprimo,40-49,NULL,D,30-59,
15010,Mobilicorpus,40-49,Male,D,0-29,
18782,Deprimo,60>,Male,D,60-89,
12184,Deprimo,50-59,Female,D,30-59,
20174,Deprimo,60>,Female,D,30-59,
23607,Deprimo,40-49,Male,D,0-29,
14928,Fidelius Charm,40-49,Male,D,120-149,
25413,Oppugno,50-59,Female,D,120-149,
25902,Duro,30-39,Male,D,60-89,
28668,Fidelius Charm,40-49,Female,D,60-89,
24678,Sonorus,40-49,Female,D,30-59,
28804,Duro,40-49,Male,D,60-89,
19453,Mobilicorpus,30-39,Female,D,30-59,
20918,Engorgio,50-59,Female,D,30-59,
18209,Engorgio,40-49,NULL,D,30-59,
14928,Sonorus,40-49,Male,D,60-89,
13380,Confringo,40-49,Female,D,0-29,
14649,Defodio,30-39,Male,D,180+,
22114,Fidelius Charm,50-59,Male,D,90-119,
24648,Engorgio,50-59,Male,D,180+,
11353,Glisseo,50-59,Female,D,120-149,
11509,Confringo,50-59,Female,D,30-59,
28315,Glisseo,40-49,Female,D,60-89,
26996,Engorgio,30-39,Female,D,30-59,
26912,Fidelius Charm,20-29,Male,D,150-179,
28668,Mobilicorpus,40-49,Female,D,120-149,
19734,Engorgio,60>,Female,D,120-149,
14354,Defodio,40-49,Male,D,90-119,
18955,Fidelius Charm,20-29,Male,D,120-149,
28169,Glisseo,50-59,Female,D,180+,
17591,Confringo,20-29,Female,D,30-59,
24685,Engorgio,50-59,Female,D,120-149,
18232,Geminio,30-39,Female,D,60-89,
21522,Engorgio,40-49,Female,D,0-29,
12627,Defodio,30-39,Female,D,150-179,
19513,Sonorus,20-29,Male,D,30-59,
16983,Engorgio,20-29,Male,D,60-89,
15645,Oppugno,30-39,Female,D,150-179,
14710,Confringo,40-49,Male,D,60-89,
24686,Engorgio,50-59,Male,D,30-59,
19329,Confringo,30-39,Male,D,0-29,
18632,Confringo,30-39,Male,D,60-89,
12196,Duro,30-39,Female,D,30-59,
13976,Fidelius Charm,30-39,Female,D,60-89,
16590,Confringo,20-29,Female,D,30-59,
13498,Deprimo,50-59,Male,D,60-89,
28363,Engorgio,50-59,Male,D,0-29,
20474,Sonorus,20-29,Female,D,150-179,
24550,Glisseo,30-39,Male,D,0-29,
10344,Deprimo,40-49,Male,D,180+,
10251,Confringo,20-29,Female,D,180+,
10299,Confringo,20-29,Male,D,120-149,
15258,Mobilicorpus,20-29,Male,D,150-179,
50353,Defodio,30-39,Female,D,180+,
50314,Imperio,30-39,Male,D,30-59,
26912,Confringo,20-29,Male,D,0-29,
18190,Mobilicorpus,20-29,Male,D,150-179,
23973,Mobilicorpus,30-39,Male,D,120-149,
13173,Oppugno,40-49,Male,D,30-59,
19418,Imperio,30-39,Female,D,0-29,
21488,Defodio,50-59,Female,D,0-29,
24317,Deprimo,30-39,Male,D,30-59,
16707,Deprimo,30-39,Female,D,0-29,
14149,Imperio,20-29,Male,D,90-119,
18032,Levicorpus,30-39,Female,D,60-89,
27309,Deprimo,40-49,Male,D,180+,
22037,Confringo,20-29,Male,D,30-59,
13374,Deprimo,50-59,Male,D,30-59,
10183,Confringo,30-39,Male,D,120-149,
20220,Duro,20-29,Female,D,30-59,
50133,Locomotor Mortis,30-39,Male,D,150-179,
19427,Deprimo,60>,Male,D,150-179,
24689,Defodio,40-49,Female,D,0-29,
22114,Confringo,50-59,Male,D,60-89,
10194,Mobilicorpus,30-39,Male,D,120-149,
10510,Mobilicorpus,40-49,Female,D,60-89,
19720,Aparecium,50-59,Female,D,180+,
10585,Reducto,30-39,Female,D,30-59,
10658,Fidelius Charm,30-39,Female,D,0-29,
12766,Mobilicorpus,40-49,Male,D,30-59,
10912,Mobilicorpus,50-59,Male,D,120-149,
10595,Deprimo,20-29,Male,D,0-29,
10607,Fidelius Charm,20-29,Male,D,60-89,
10911,Mobilicorpus,20-29,Female,D,0-29,
10738,Mobilicorpus,30-39,Male,D,180+,
24343,Confringo,50-59,Female,D,30-59,
27316,Deprimo,40-49,Male,D,60-89,
25336,Mobilicorpus,50-59,Male,D,120-149,
12127,Relashio,40-49,Male,D,30-59,
13910,Imperio,40-49,Male,D,30-59,
24641,Levicorpus,20-29,Female,D,60-89,
23789,Duro,30-39,Female,D,0-29,
18558,Duro,30-39,Male,D,90-119,
23497,Deprimo,50-59,Male,D,0-29,
20411,Aparecium,50-59,Female,D,60-89,
25966,Aparecium,50-59,Female,D,0-29,
22485,Deprimo,20-29,Male,D,30-59,
21991,Confringo,30-39,Male,D,120-149,
26119,Mobilicorpus,30-39,Male,D,30-59,
24635,Levicorpus,20-29,Male,D,90-119,
18928,Mobilicorpus,40-49,Female,D,30-59,
26597,Confringo,30-39,Male,D,60-89,
10607,Sonorus,20-29,Male,D,60-89,
27115,Mobilicorpus,20-29,Female,D,30-59,
27702,Mobilicorpus,20-29,Female,D,0-29,
24240,Geminio,20-29,Female,D,120-149,
10658,Confringo,30-39,Female,D,150-179,
18955,Mobilicorpus,20-29,Male,D,30-59,
28169,Glisseo,40-49,Female,D,180+,
19052,Mobilicorpus,20-29,Female,D,120-149,
22745,Deprimo,40-49,Male,D,0-29,
24054,Deprimo,20-29,Male,D,30-59,
17455,Deprimo,40-49,Male,D,60-89,
21866,Deprimo,40-49,Male,D,180+,
16939,Mobilicorpus,30-39,Male,D,90-119,
25327,Confringo,30-39,Male,D,30-59,
10558,Mobilicorpus,30-39,Female,D,0-29,
26158,Confringo,20-29,Male,D,30-59,
20832,Mobilicorpus,60>,Female,D,180+,
10777,Deprimo,30-39,Female,D,60-89,
10744,Mobilicorpus,40-49,Female,D,180+,
27348,Mobilicorpus,40-49,Male,D,30-59,
18032,Sonorus,30-39,Female,D,120-149,
19142,Sonorus,30-39,Female,D,0-29,
27235,Imperio,50-59,Female,D,150-179,
14009,Mobilicorpus,50-59,Female,D,60-89,
13498,Deprimo,40-49,Male,D,90-119,
11606,Confringo,60>,Female,D,30-59,
10734,Confringo,20-29,Male,D,150-179,
20174,Deprimo,50-59,Female,D,90-119,
11043,Confringo,40-49,Female,D,180+,
11071,Imperio,40-49,Male,D,0-29,
11082,Imperio,20-29,Female,D,0-29,
11191,Mobilicorpus,50-59,Female,D,0-29,
10567,Mobilicorpus,50-59,Male,D,0-29,
22313,Deprimo,20-29,Female,D,90-119,
20668,Locomotor Mortis,20-29,Male,D,180+,
18959,Locomotor Mortis,50-59,Male,D,120-149,
21821,Locomotor Mortis,40-49,Female,D,30-59,
20643,Locomotor Mortis,20-29,Male,D,60-89,
20356,Locomotor Mortis,20-29,Male,D,120-149,
19494,Confringo,30-39,Female,D,30-59,
10399,Mobilicorpus,40-49,Male,D,150-179,
16509,Locomotor Mortis,40-49,Male,D,0-29,
13707,Defodio,40-49,Female,D,60-89,
18441,Oppugno,40-49,Male,D,0-29,
18809,Deprimo,20-29,Male,D,0-29,
11211,Duro,30-39,Male,D,0-29,
11216,Duro,30-39,Female,D,150-179,
10619,Wingardium Leviosa,30-39,Male,D,60-89,
16495,Duro,40-49,Female,D,60-89,
11262,Sonorus,40-49,Male,D,90-119,
11246,Duro,20-29,Male,D,90-119,
21452,Duro,30-39,Female,D,90-119,
50321,Mobilicorpus,30-39,Female,D,0-29,
11195,Sonorus,30-39,Male,D,90-119,
11249,Imperio,20-29,Male,D,30-59,
11325,Fidelius Charm,30-39,Male,D,180+,
11121,Liberacorpus,50-59,Female,D,150-179,
24403,Imperio,50-59,Female,D,120-149,
24993,Levicorpus,20-29,Female,D,120-149,
13976,Aparecium,30-39,Female,D,120-149,
21945,Deprimo,30-39,Male,D,60-89,
11325,Sonorus,30-39,Male,D,60-89,
12852,Levicorpus,20-29,Male,D,180+,
12501,Levicorpus,20-29,Female,D,0-29,
22090,Aparecium,50-59,Female,D,0-29,
18955,Levicorpus,20-29,Male,D,0-29,
16034,Levicorpus,50-59,Female,D,60-89,
11182,Mobilicorpus,40-49,Male,D,30-59,
20455,Levicorpus,30-39,Female,D,30-59,
19610,Levicorpus,20-29,Female,D,0-29,
11473,Levicorpus,20-29,Male,D,120-149,
17724,Levicorpus,40-49,Male,D,30-59,
11464,Levicorpus,20-29,Female,D,90-119,
11468,Levicorpus,20-29,Female,D,0-29,
12170,Imperio,20-29,Female,D,60-89,
12173,Imperio,30-39,Female,D,30-59,
11522,Confringo,20-29,Male,D,0-29,
10567,Mobilicorpus,50-59,Male,D,180+,
18494,Mobilicorpus,30-39,Male,D,0-29,
10728,Duro,50-59,Female,D,90-119,
22376,Meteolojinx Recanto,40-49,Male,D,60-89,
26684,Confringo,50-59,Male,D,0-29,
23068,Deprimo,20-29,Female,D,30-59,
19533,Levicorpus,20-29,Male,D,90-119,
17110,Duro,30-39,Male,D,90-119,
22786,Fidelius Charm,30-39,Female,D,60-89,
24070,Fidelius Charm,50-59,Male,D,30-59,
24262,Oppugno,20-29,Male,D,60-89,
11548,Imperio,20-29,Female,D,30-59,
22741,Deprimo,20-29,Male,D,120-149,
11685,Mobilicorpus,20-29,Female,D,30-59,
11897,Fidelius Charm,20-29,Female,D,60-89,
11763,Deprimo,20-29,Male,D,60-89,
18371,Locomotor Mortis,30-39,Female,D,30-59,
18072,Confringo,40-49,Female,E,120-149,
15201,Liberacorpus,30-39,Female,E,180+,
27149,Duro,50-59,Female,E,90-119,
19683,Sonorus,20-29,Male,E,30-59,
23928,Imperio,50-59,Female,E,60-89,
14669,Aparecium,40-49,Female,E,60-89,
22958,Aparecium,50-59,Female,E,0-29,
25545,Aparecium,50-59,Female,E,90-119,
14223,Liberacorpus,40-49,Female,E,90-119,
20369,Mobilicorpus,20-29,Female,E,60-89,
23905,Defodio,50-59,Female,E,30-59,
18622,Liberacorpus,50-59,Female,E,90-119,
27506,Mobilicorpus,50-59,Female,E,0-29,
14962,Specialis Revelio,30-39,Male,E,0-29,
18988,Liberacorpus,30-39,Female,E,30-59,
27164,Liberacorpus,50-59,Female,E,120-149,Ergonomic Chair
18172,Fidelius Charm,40-49,NULL,E,180+,
10216,Defodio,40-49,Female,E,30-59,
23074,Impedimenta,50-59,Female,E,90-119,
20422,Aparecium,60>,Female,E,180+,
20503,Aparecium,50-59,Female,E,0-29,
20778,Liberacorpus,40-49,Male,E,90-119,
19066,Imperio,40-49,Male,E,60-89,
10033,Defodio,60>,Male,E,90-119,
13707,Defodio,40-49,Female,E,180+,
20441,Impedimenta,50-59,Male,E,30-59,
10203,Geminio,40-49,Female,E,0-29,
15253,Duro,40-49,Male,E,60-89,
12569,Impedimenta,40-49,Female,E,0-29,
14670,Impedimenta,40-49,Male,E,30-59,
26540,Aparecium,50-59,Female,E,150-179,
18409,Liberacorpus,50-59,Female,E,150-179,
23543,Locomotor Mortis,50-59,Male,E,60-89,
19270,Specialis Revelio,60>,Female,E,120-149,
21450,Specialis Revelio,50-59,Male,E,180+,
17601,Confringo,30-39,Male,E,60-89,
17751,Confringo,50-59,Male,E,30-59,
17867,Confringo,20-29,Male,E,30-59,
20452,Confringo,50-59,Male,E,30-59,
22142,Confringo,20-29,Male,E,180+,
24758,Confringo,30-39,Male,E,150-179,
26370,Confringo,40-49,Male,E,150-179,
28581,Mobilicorpus,40-49,Male,E,0-29,
16285,Mobilicorpus,40-49,Female,E,150-179,
21535,Duro,30-39,Male,E,30-59,
10995,Meteolojinx Recanto,40-49,Female,E,60-89,
23922,Sonorus,30-39,Male,E,60-89,
11913,Confringo,50-59,Female,E,150-179,
14190,Confringo,50-59,Female,E,90-119,
23971,Impedimenta,50-59,Female,E,120-149,
10124,Impedimenta,50-59,Male,E,30-59,
15658,Impedimenta,30-39,Female,E,60-89,
15297,Meteolojinx Recanto,50-59,Female,E,60-89,
22154,Meteolojinx Recanto,60>,Male,E,180+,
16013,Defodio,30-39,Female,E,180+,
20887,Defodio,50-59,Female,E,0-29,
23080,Defodio,50-59,Female,E,180+,
26629,Defodio,40-49,Male,E,30-59,
20314,Defodio,60>,Female,E,90-119,
50058,Defodio,30-39,Female,E,150-179,
25318,Impedimenta,50-59,Female,E,150-179,
26509,Impedimenta,50-59,Male,E,150-179,
21029,Impedimenta,40-49,Female,E,30-59,
22837,Impedimenta,50-59,Female,E,0-29,
27953,Impedimenta,30-39,Male,E,60-89,
19983,Aparecium,50-59,Male,E,120-149,
15766,Meteolojinx Recanto,30-39,Female,E,60-89,
26490,Meteolojinx Recanto,50-59,Female,E,150-179,
22896,Defodio,50-59,Female,E,150-179,
24478,Defodio,50-59,Female,E,60-89,
21215,Defodio,50-59,Female,E,120-149,
23387,Aguamenti,50-59,Female,E,60-89,
15141,Wingardium Leviosa,50-59,Female,E,60-89,
22140,Anapneo,30-39,Male,E,60-89,
50211,Aparecium,40-49,Female,E,90-119,
22181,Meteolojinx Recanto,40-49,Female,E,120-149,
24442,Meteolojinx Recanto,30-39,Female,E,60-89,
20203,Defodio,30-39,Male,E,30-59,
17299,Fidelius Charm,30-39,Male,E,60-89,
14981,Sonorus,30-39,Female,E,90-119,
18092,Sonorus,20-29,Female,E,30-59,
21599,Sonorus,40-49,Male,E,30-59,
22112,Sonorus,50-59,Male,E,180+,
23817,Sonorus,30-39,Male,E,0-29,
24869,Sonorus,50-59,Female,E,60-89,
10044,Sonorus,40-49,Female,E,30-59,
19277,Sonorus,40-49,Female,E,60-89,
21877,Sonorus,50-59,Male,E,60-89,
50314,Locomotor Mortis,30-39,Male,E,90-119,
24147,Imperio,40-49,Male,E,30-59,
24989,Imperio,20-29,Female,E,60-89,
25609,Imperio,20-29,Male,E,150-179,
25822,Imperio,20-29,Female,E,90-119,
20418,Mobilicorpus,50-59,Female,E,60-89,
10048,Duro,60>,Female,E,180+,
10567,Duro,50-59,Male,E,120-149,
18697,Duro,50-59,Male,E,30-59,
20453,Duro,60>,Male,E,150-179,
24154,Duro,50-59,Male,E,90-119,
14302,Mobilicorpus,60>,Female,E,150-179,
16671,Mobilicorpus,50-59,Female,E,30-59,
17439,Mobilicorpus,30-39,Female,E,30-59,
18824,Mobilicorpus,40-49,Male,E,0-29,
21451,Mobilicorpus,20-29,Male,E,30-59,
21205,Mobilicorpus,50-59,Male,E,0-29,
22056,Mobilicorpus,40-49,NULL,E,0-29,
13380,Fidelius Charm,40-49,Female,E,60-89,
17260,Fidelius Charm,30-39,Female,E,30-59,
21362,Fidelius Charm,30-39,Male,E,0-29,
22313,Fidelius Charm,20-29,Female,E,0-29,
23811,Fidelius Charm,20-29,Male,E,120-149,
19532,Fidelius Charm,50-59,Female,E,60-89,
26896,Fidelius Charm,50-59,Female,E,0-29,
14267,Confringo,60>,Female,E,0-29,
15087,Confringo,40-49,Female,E,30-59,
19219,Confringo,40-49,Female,E,30-59,
20926,Locomotor Mortis,50-59,Female,E,30-59,
18834,Mobilicorpus,20-29,Male,E,60-89,
20345,Mobilicorpus,20-29,Female,E,0-29,
21507,Mobilicorpus,20-29,Male,E,150-179,
26835,Mobilicorpus,50-59,Male,E,60-89,
27990,Mobilicorpus,50-59,Male,E,120-149,
24333,Mobilicorpus,40-49,Female,E,120-149,
26346,Reducto,50-59,Female,E,150-179,
24596,Reducto,50-59,Female,E,30-59,
18512,Aparecium,40-49,Female,E,90-119,
11838,Duro,50-59,Male,E,0-29,
11850,Duro,50-59,Female,E,30-59,
11931,Duro,50-59,Female,E,120-149,
16859,Duro,20-29,Female,E,0-29,
25902,Duro,30-39,Male,E,60-89,
21846,Duro,60>,Male,E,30-59,
23516,Duro,50-59,Male,E,30-59,
23789,Duro,30-39,Female,E,90-119,
25622,Mobilicorpus,20-29,Male,E,60-89,
26248,Mobilicorpus,20-29,Male,E,60-89,
23367,Defodio,60>,Female,E,90-119,
20321,Liberacorpus,50-59,Female,E,30-59,
18055,Mobilicorpus,60>,Female,E,180+,
18103,Mobilicorpus,40-49,NULL,E,30-59,
26618,Mobilicorpus,50-59,Female,E,0-29,
13644,Mobilicorpus,50-59,Female,E,150-179,
22596,Locomotor Mortis,20-29,Male,E,0-29,
19203,Locomotor Mortis,60>,Female,E,30-59,
13566,Defodio,60>,Female,E,150-179,
16489,Defodio,40-49,Female,E,0-29,
16958,Defodio,50-59,Female,E,120-149,
16978,Defodio,50-59,Male,E,60-89,
17102,Mobilicorpus,30-39,Female,E,0-29,
18779,Mobilicorpus,60>,Male,E,90-119,
20425,Imperio,50-59,Female,E,60-89,
11125,Sonorus,60>,Female,E,90-119,
14599,Defodio,40-49,Female,E,60-89,
22793,Defodio,50-59,Male,E,30-59,
22807,Defodio,50-59,Female,E,60-89,
12347,Defodio,40-49,Female,E,180+,
23001,Defodio,30-39,Female,E,30-59,
15528,Mobilicorpus,30-39,Female,E,60-89,
21320,Mobilicorpus,30-39,Female,E,30-59,
15258,Mobilicorpus,20-29,Male,E,150-179,
18082,Mobilicorpus,60>,Female,E,150-179,
23024,Mobilicorpus,50-59,Female,E,90-119,
23890,Mobilicorpus,50-59,Female,E,60-89,
12204,Mobilicorpus,40-49,Male,E,150-179,
19310,Mobilicorpus,40-49,Male,E,0-29,
20386,Mobilicorpus,60>,Female,E,30-59,
50427,Mobilicorpus,40-49,Male,E,30-59,
16495,Locomotor Mortis,40-49,Female,E,30-59,
25194,Locomotor Mortis,50-59,Female,E,0-29,
26128,Locomotor Mortis,50-59,Female,E,150-179,
50570,Locomotor Mortis,40-49,NULL,E,150-179,
13910,Defodio,40-49,Male,E,60-89,
16908,Defodio,20-29,Female,E,30-59,
13329,Defodio,40-49,Female,E,60-89,
19200,Defodio,40-49,Female,E,0-29,
25956,Defodio,50-59,Male,E,120-149,
10674,Imperio,50-59,Female,E,180+,
12870,Imperio,20-29,Male,E,180+,
14149,Imperio,20-29,Male,E,120-149,
20405,Aparecium,50-59,Female,E,0-29,
18539,Liberacorpus,60>,Female,E,30-59,
21109,Liberacorpus,50-59,Female,E,30-59,
22691,Stupefy,50-59,Female,E,30-59,
22197,Specialis Revelio,20-29,Female,E,0-29,
23526,Specialis Revelio,20-29,Male,E,30-59,
18641,Liberacorpus,50-59,Female,E,30-59,
20007,Liberacorpus,50-59,Female,E,30-59,
22190,Liberacorpus,50-59,Female,E,120-149,
14269,Liberacorpus,40-49,Female,E,60-89,
28902,Fidelius Charm,50-59,Female,E,30-59,
19830,Mobilicorpus,50-59,Female,E,90-119,
13224,Mobilicorpus,50-59,Female,E,60-89,
13239,Mobilicorpus,40-49,Female,E,60-89,
18418,Duro,40-49,NULL,E,60-89,
20962,Duro,50-59,Male,E,0-29,
28677,Duro,40-49,NULL,E,150-179,
23405,Fidelius Charm,50-59,Female,E,150-179,
13332,Fidelius Charm,40-49,Female,E,150-179,
10751,Duro,50-59,Female,E,60-89,
21011,Duro,50-59,Female,E,30-59,
24403,Duro,50-59,Female,E,180+,
11546,Duro,50-59,Female,E,60-89,
15335,Duro,40-49,Male,E,90-119,
25031,Locomotor Mortis,40-49,Male,E,30-59,
12558,Confringo,50-59,Male,E,0-29,
12367,Confringo,40-49,Female,E,150-179,
18536,Confringo,60>,Male,E,30-59,
23734,Confringo,60>,Female,E,30-59,
22320,Confringo,50-59,Female,E,120-149,
27787,Confringo,40-49,Female,E,30-59,
11033,Aparecium,50-59,Female,E,0-29,
16359,Aparecium,60>,Female,E,0-29,
19869,Locomotor Mortis,50-59,Male,E,0-29,
19971,Locomotor Mortis,50-59,Female,E,60-89,
19997,Locomotor Mortis,50-59,Female,E,30-59,
19047,Fidelius Charm,50-59,Female,E,30-59,
21319,Fidelius Charm,50-59,Female,E,30-59,
25621,Fidelius Charm,50-59,Male,E,60-89,
27158,Fidelius Charm,40-49,Female,E,60-89,
14491,Mobilicorpus,50-59,Female,E,30-59,
10489,Mobilicorpus,40-49,Female,E,30-59,
15563,Mobilicorpus,50-59,Female,E,60-89,
16426,Mobilicorpus,60>,Female,E,0-29,
25504,Deprimo,50-59,Female,E,30-59,
22017,Meteolojinx Recanto,50-59,Female,E,90-119,
23927,Meteolojinx Recanto,50-59,Female,E,180+,
24549,Protego Totalum,50-59,Female,E,60-89,
25819,Defodio,50-59,Female,E,120-149,
16563,Defodio,50-59,Female,E,120-149,
23601,Impedimenta,30-39,Female,E,60-89,
21540,Mobilicorpus,50-59,Male,E,180+,
27780,Sonorus,40-49,Male,E,30-59,
15537,Avada Kedavra,30-39,Female,E,120-149,
19718,Duro,50-59,Female,E,30-59,
20417,Duro,50-59,Female,E,60-89,
28166,Finite Incantatem,60>,Female,E,60-89,
23993,Defodio,50-59,Female,E,30-59,
28030,Defodio,40-49,Female,E,120-149,
15326,Impedimenta,30-39,Female,E,30-59,
18712,Impedimenta,20-29,Male,E,90-119,
24616,Impedimenta,30-39,Male,E,60-89,
20235,Confringo,30-39,Female,E,0-29,
23948,Confringo,40-49,Female,E,120-149,
13691,Reducto,40-49,Female,E,60-89,
28731,Reducto,40-49,Female,E,180+,
11904,Mobilicorpus,50-59,Female,E,60-89,
21088,Mobilicorpus,20-29,Female,E,0-29,
22345,Aparecium,40-49,NULL,E,120-149,
16465,Aparecium,60>,Female,E,0-29,
16797,Aparecium,50-59,Male,E,60-89,
13864,Confringo,50-59,Male,E,30-59,
22588,Confringo,50-59,Female,E,30-59,
26825,Specialis Revelio,60>,Female,E,30-59,
10188,Mobilicorpus,50-59,Male,E,30-59,
